hora,minuto,temp_minima,temp_maxima,latitude_media,longitude_media,Classe
11,29,9.16,34.58,29.740429,77.539763,quente	
11,29,6.79,28.32,37.779118,16.269299,moderado	
11,30,-31.81,23.73,49.031984,124.899304,frio	
11,29,-8.00,25.96,36.167371,69.609718,moderado	
11,29,-6.14,28.12,36.170254,119.341622,moderado	
11,29,15.38,33.67,23.310952,88.250379,alerta	
11,29,19.34,30.47,13.659654,76.790290,quente	
11,29,9.91,36.48,29.740415,73.849898,quente	
11,29,-1.66,27.30,36.169077,139.229913,moderado	
11,29,-5.56,25.92,39.380351,141.499376,frio	
11,29,-13.29,22.57,50.629179,19.009867,frio	
11,29,22.69,32.14,7.230060,7.298496,alerta	
11,29,0.62,28.65,34.562287,136.220970,moderado	
11,29,21.64,33.61,10.449914,41.730726,alerta	
11,29,-10.66,23.26,49.029812,12.240335,frio	
11,29,-6.13,28.98,37.780093,42.710944,moderado	
11,29,-3.46,27.79,36.170455,51.708385,moderado	
11,29,22.32,30.30,8.840534,124.049330,alerta	
11,29,8.36,30.40,23.309201,112.719546,quente	
11,29,12.89,36.69,24.919333,78.029128,alerta	
11,29,9.46,34.84,31.348164,75.390611,quente	
11,29,-1.27,26.90,40.991746,27.689184,moderado	
11,28,-32.88,20.38,61.879412,73.021085,frio	
11,29,-6.02,27.06,34.560955,108.970529,moderado	
11,28,15.74,30.94,21.701888,94.330061,quente	
11,28,-10.81,25.67,39.380048,124.860323,frio	
11,29,5.44,28.07,34.559805,140.108495,moderado	
11,29,18.32,32.83,21.701698,96.059907,alerta	
11,29,1.68,28.28,34.558282,136.219525,moderado	
11,29,-1.96,27.10,36.169136,139.231068,moderado	
11,29,-27.17,24.83,45.810548,130.379820,frio	
11,29,-8.42,22.82,52.240123,7.879177,frio	
11,29,-2.38,30.23,32.948769,119.679906,moderado	
11,29,14.08,31.88,24.919043,88.669194,alerta	
11,29,-7.26,27.79,36.170781,49.718784,moderado	
11,28,-34.65,22.01,60.269846,77.839885,frio	
11,29,4.97,31.32,28.129758,66.359562,moderado	
11,29,11.76,38.44,28.129561,68.180784,alerta	
11,29,5.93,26.63,29.740403,79.379715,moderado	
11,28,-19.88,24.38,57.049915,36.889136,frio	
11,28,9.03,29.71,21.701214,108.170272,quente	
11,29,-21.99,24.11,55.450818,51.019633,frio	
11,29,22.10,30.29,7.227696,0.811192,alerta	
11,29,10.24,34.95,29.738876,77.539340,quente	
11,28,-8.20,26.69,36.169573,111.380413,moderado	
11,30,-3.14,27.55,36.169440,137.239937,moderado	
11,29,-19.60,26.37,53.840364,39.548868,frio	
11,29,-12.99,22.21,50.629741,16.480517,frio	
11,29,-20.30,23.88,55.450385,39.689556,frio	
11,29,8.76,30.49,23.309893,112.719875,quente	
11,29,10.27,33.20,28.129831,80.910911,quente	
11,29,-7.82,21.92,50.629373,6.340810,frio	
11,29,21.77,31.20,12.051079,105.209294,alerta	
11,28,13.85,33.53,23.309733,86.499010,alerta	
11,30,22.71,30.34,8.840218,77.028953,alerta	
11,29,-31.07,24.03,55.449664,82.201143,frio	
11,29,9.59,34.61,29.740883,77.539391,quente	
11,30,-8.34,23.55,49.030388,7.349501,frio	
11,29,-2.66,27.28,36.168983,139.229753,moderado	
11,29,-25.53,23.32,57.049835,54.589682,frio	
11,29,20.59,27.27,0.799947,32.950838,quente	
11,29,17.62,32.44,21.700977,70.100604,alerta	
11,30,22.53,30.61,15.271086,120.828468,alerta	
11,30,-12.20,24.51,37.781649,111.859765,frio	
11,29,3.45,30.12,28.130759,120.909015,moderado	
11,29,8.73,29.90,21.698969,108.169945,quente	
11,29,20.76,30.40,13.661351,75.141845,alerta	
11,29,-12.88,21.89,50.631071,19.009463,frio	
11,29,-13.99,22.15,50.629446,24.080575,frio	
11,29,-7.51,21.07,50.630271,6.341200,frio	
11,30,-21.55,25.31,57.050390,42.789845,frio	
11,29,10.52,35.89,26.519961,60.901146,quente	
11,28,10.90,27.01,24.920125,93.988666,quente	
11,29,12.00,30.73,20.089981,105.779310,quente	
11,29,21.92,31.00,15.270956,120.831415,alerta	
11,29,3.03,29.63,29.739516,107.080292,moderado	
11,29,1.79,30.31,28.130317,117.271152,moderado	
11,30,20.08,35.20,12.050218,11.509106,alerta	
11,29,-21.73,26.69,44.201302,87.199880,frio	
11,30,-22.51,24.31,55.450350,51.020383,frio	
11,29,-12.32,23.32,49.029403,17.139922,frio	
11,29,20.95,31.70,16.869849,95.439580,alerta	
11,29,-13.30,21.05,36.170247,103.430917,frio	
11,29,19.81,34.76,12.049774,14.788157,alerta	
11,29,12.95,37.33,26.521135,75.220933,alerta	
11,28,3.08,29.99,24.920359,109.949887,moderado	
11,29,-3.78,30.76,34.560673,116.761135,moderado	
11,28,-5.69,21.94,52.239672,5.259528,frio	
11,29,10.58,30.00,24.920096,120.590458,quente	
11,29,23.16,30.69,12.050036,123.289260,alerta	
11,29,16.10,36.34,21.701084,82.209287,alerta	
11,29,15.06,33.48,23.310970,86.499748,alerta	
11,29,22.10,35.03,13.660805,80.091948,alerta	
11,29,3.11,30.19,29.739350,107.079641,moderado	
11,29,22.34,31.36,8.838739,4.049828,alerta	
11,29,10.29,29.39,24.919584,120.591698,quente	
11,29,8.98,29.51,31.349748,24.500504,moderado	
11,29,0.33,31.50,28.128874,113.639737,moderado	
11,29,-7.05,22.48,49.030639,7.351530,frio	
11,28,14.97,23.38,12.051967,37.809756,moderado	
11,28,-13.52,24.57,37.780600,111.858857,frio	
11,29,1.29,32.63,36.171087,37.789068,moderado	
11,29,-16.05,25.82,49.030717,34.291540,frio	
11,29,-2.64,30.47,36.169339,53.700769,moderado	
11,28,-25.78,23.66,55.451132,62.360334,frio	
11,29,-9.08,26.06,36.171015,113.369370,moderado	
11,29,-16.93,26.31,40.990782,123.550747,frio	
11,29,21.04,33.55,12.050345,78.900500,alerta	
11,28,14.89,29.38,23.309400,96.989745,quente	
11,29,-14.02,22.55,50.629450,21.549659,frio	
11,29,9.77,28.84,31.350353,33.931312,moderado	
11,29,-1.46,27.04,36.171448,139.230566,moderado	
11,29,-10.07,25.47,39.380408,124.860659,frio	
11,29,11.62,36.96,26.517956,68.059299,alerta	
11,29,-9.14,28.10,39.379275,118.611291,moderado	
11,29,22.87,30.35,5.629826,6.458782,alerta	
11,29,-3.56,28.19,36.169608,51.710075,moderado	
11,29,11.08,36.60,28.131104,77.267935,alerta	
11,29,8.26,30.38,23.310601,112.720294,quente	
11,28,23.12,32.73,8.840243,5.680618,alerta	
11,30,-3.21,27.35,37.779332,140.339940,moderado	
11,29,-6.09,22.94,52.241058,5.260097,frio	
11,29,8.23,35.09,32.950832,73.720565,quente	
11,29,-27.35,24.45,53.839132,64.089771,frio	
11,29,22.78,31.93,7.232421,2.431464,alerta	
11,29,-7.82,21.08,50.629589,6.340538,frio	
11,29,9.54,30.60,23.309851,114.469694,quente	
11,29,11.38,36.89,28.130083,77.267955,alerta	
11,28,17.35,33.39,20.089804,75.070611,alerta	
11,29,10.14,36.41,29.739864,75.690070,quente	
11,29,15.35,31.37,23.311556,89.999473,alerta	
11,28,-5.01,28.70,36.168382,117.349701,moderado	
11,29,-4.13,30.40,36.170821,53.700300,moderado	
11,29,-11.96,23.52,49.029294,17.140401,frio	
11,28,-2.09,26.05,37.778928,30.509066,moderado	
11,29,-26.68,24.93,45.810321,128.079786,frio	
11,29,9.28,33.29,26.519670,30.450159,quente	
11,29,-3.47,23.46,40.990535,40.469740,moderado	
11,29,20.72,33.99,15.270162,77.501988,alerta	
11,29,11.69,36.70,26.520343,78.807964,alerta	
11,29,8.84,30.84,29.740907,31.379320,quente	
11,29,-3.14,26.64,44.200362,11.180554,moderado	
11,29,5.75,30.20,36.171023,35.800105,moderado	
11,30,-24.52,24.57,42.589976,126.550141,frio	
11,28,19.99,26.60,5.628700,9.690961,quente	
11,29,16.56,32.95,20.090217,75.068750,alerta	
11,29,24.34,29.66,5.629502,100.092841,alerta	
11,29,12.07,37.11,26.519305,78.809804,alerta	
11,30,-25.08,24.30,44.201402,131.929689,frio	
11,29,-7.39,22.54,52.239915,5.259113,frio	
11,29,-17.23,26.21,40.990066,123.548258,frio	
11,29,-7.82,21.98,52.240549,7.880777,frio	
11,29,0.48,25.48,32.951110,75.640347,moderado	
11,29,20.52,31.22,16.870527,73.669785,alerta	
11,29,11.99,35.72,26.520930,80.599755,alerta	
11,29,21.91,31.23,8.839170,4.050462,alerta	
11,29,10.39,30.78,23.310916,116.210273,quente	
11,29,-1.66,26.72,36.170606,139.230815,moderado	
11,29,9.84,36.33,29.738254,75.691109,quente	
11,29,-13.09,22.47,50.630528,19.010383,frio	
11,29,-2.84,30.66,32.949117,117.771018,moderado	
11,30,3.54,31.30,36.169867,3.979682,moderado	
11,29,16.50,36.29,21.700050,82.210579,alerta	
11,29,10.83,34.18,29.740143,77.540118,quente	
11,28,-1.27,26.39,40.989940,27.689544,moderado	
11,29,10.86,30.15,21.698935,111.631799,quente	
11,29,2.87,23.54,28.130726,84.552149,moderado	
11,29,8.95,30.84,21.699460,109.899667,quente	
11,29,2.69,29.85,31.351380,107.428747,moderado	
11,28,1.31,29.56,34.561277,134.270059,moderado	
11,29,-1.75,30.82,31.351836,116.859942,moderado	
11,29,0.28,30.32,28.128602,111.818715,moderado	
11,29,-13.00,22.78,52.239502,18.388967,frio	
11,29,-1.15,31.16,31.349112,118.740197,moderado	
11,29,-14.45,26.60,40.989125,80.950664,frio	
11,29,20.79,26.80,0.799427,32.950262,quente	
11,29,-23.87,23.19,58.659182,49.229400,frio	
11,29,-9.09,23.34,42.590398,141.819656,frio	
11,29,-24.42,24.53,42.590298,126.549236,frio	
11,30,12.61,33.30,26.518793,84.180301,quente	
11,28,10.59,29.69,24.919199,120.590355,quente	
11,29,-16.69,25.63,49.029724,36.730074,frio	
11,29,12.78,36.11,24.921146,83.348861,alerta	
11,29,-8.91,25.73,44.200008,40.250021,frio	
11,29,23.26,30.45,5.631337,8.067480,alerta	
11,29,12.81,30.68,20.089918,105.778831,quente	
11,28,0.18,31.07,29.739650,112.620510,moderado	
11,29,8.26,30.37,23.310095,112.719826,quente	
11,30,-16.79,24.58,49.030248,31.839278,frio	
11,29,1.37,29.15,34.559377,136.219834,moderado	
11,30,14.05,30.40,24.921258,90.440708,quente	
11,29,-17.89,21.96,57.049704,28.029583,frio	
11,29,10.76,30.96,21.698926,113.369476,quente	
11,29,-22.62,22.06,42.590349,128.731373,frio	
11,28,8.91,30.64,23.309332,112.718923,quente	
11,29,16.31,33.81,21.699359,85.671453,alerta	
11,29,-5.50,29.80,36.169785,115.359043,moderado	
11,29,11.25,36.49,28.129355,77.270055,alerta	
11,29,-9.27,23.15,49.031066,9.800276,frio	
11,29,7.00,28.79,24.921382,118.820114,moderado	
11,30,-20.19,26.08,52.240930,39.420850,frio	
11,29,-28.84,24.46,52.241633,76.198958,frio	
11,29,-8.22,22.82,52.240504,7.878917,frio	
11,29,-1.76,27.57,36.169998,139.230304,moderado	
11,29,-6.32,26.96,34.559474,108.971388,moderado	
11,29,-5.53,29.92,37.780545,42.709309,moderado	
11,29,-14.99,22.73,50.628962,26.621137,frio	
11,29,22.52,30.32,5.630085,6.460400,alerta	
11,29,4.40,29.56,36.171056,33.810245,moderado	
11,29,21.16,33.82,16.868899,82.050921,alerta	
11,29,22.50,30.81,15.268289,120.831064,alerta	
11,29,-6.34,23.70,42.590844,19.640038,moderado	
11,29,7.53,35.69,32.950392,71.808986,quente	
11,29,11.74,36.59,28.130017,77.270446,alerta	
11,28,-12.65,21.25,36.170263,103.431013,frio	
11,28,23.22,30.96,10.448761,121.911112,alerta	
11,29,21.96,30.33,7.229686,5.679544,alerta	
11,29,10.38,30.80,24.922569,120.588973,quente	
11,29,21.99,30.20,7.228895,5.681387,alerta	
11,29,17.11,36.39,23.310980,72.518626,alerta	
11,29,13.98,33.34,23.309630,84.759246,quente	
11,29,18.42,37.16,20.090998,78.479207,alerta	
11,29,-23.06,25.95,45.810157,123.460030,frio	
11,29,-2.66,30.62,32.948821,117.770434,moderado	
11,30,-26.20,22.32,55.450856,56.690749,frio	
11,29,21.40,34.89,13.659880,80.090423,alerta	
11,29,6.87,29.43,24.919740,117.041398,quente	
11,29,11.68,36.46,28.127856,77.269662,alerta	
11,29,-3.30,29.65,32.948332,112.020081,moderado	
11,29,23.08,29.55,2.411015,103.659380,alerta	
11,30,10.24,30.68,23.311356,116.210714,quente	
11,29,-6.12,25.86,34.559964,110.919878,moderado	
11,29,20.96,33.85,15.269863,77.501128,alerta	
11,29,20.50,34.29,15.268890,77.499616,alerta	
11,29,11.40,37.31,28.131516,75.449669,alerta	
11,29,-12.68,23.35,45.810777,26.538986,frio	
11,29,8.17,29.13,34.559950,35.029743,moderado	
11,29,-0.55,31.17,29.739129,119.999760,moderado	
11,29,13.95,33.55,23.310972,86.498101,alerta	
11,29,-11.84,22.09,45.808891,26.540240,frio	
11,29,-9.03,24.77,45.808034,31.149487,moderado	
11,29,15.35,33.34,23.309214,88.249811,alerta	
11,29,-9.53,23.14,49.029743,9.798876,frio	
11,29,-6.34,24.28,42.589666,19.639312,moderado	
11,29,-2.56,22.00,31.351289,103.659053,moderado	
11,29,21.04,30.63,16.869561,73.668896,alerta	
11,29,9.74,34.08,29.739312,77.539843,quente	
11,29,14.85,31.37,23.309433,89.998060,alerta	
11,30,-0.87,26.05,40.989646,27.689176,moderado	
11,30,-3.84,30.27,34.560451,118.700722,moderado	
11,29,23.27,33.09,8.841743,31.621116,alerta	
11,29,14.96,34.94,23.310742,76.018316,quente	
11,29,-0.95,31.32,31.348894,120.629678,moderado	
11,29,19.40,35.66,18.479788,77.751171,alerta	
11,29,8.26,30.54,23.310246,112.719320,quente	
11,30,9.14,36.78,31.350144,73.509869,quente	
11,29,3.15,29.72,28.130372,120.910405,moderado	
11,29,17.79,31.15,18.481414,99.720671,alerta	
11,30,0.92,28.68,34.562169,136.219541,moderado	
11,29,17.72,37.29,20.090621,78.481093,alerta	
11,29,-2.80,24.50,47.420243,1.179240,moderado	
11,29,-13.13,25.04,37.780053,105.759760,frio	
11,29,2.23,29.62,31.350541,105.550424,moderado	
11,29,-4.58,30.40,28.928030,113.665579,moderado	
11,28,11.45,27.45,26.520159,87.759166,quente	
11,29,23.69,29.16,5.630355,117.849242,alerta	
11,29,-9.87,22.45,50.629978,8.869356,frio	
11,30,-5.56,28.89,37.779690,42.708367,moderado	
11,29,22.27,30.22,7.229527,4.049220,alerta	
11,29,9.12,30.10,23.310081,114.469299,quente	
11,29,-32.75,20.44,50.629541,138.171482,frio	
11,29,11.20,27.01,24.920047,93.990148,quente	
11,29,-13.85,25.67,47.420468,29.609762,frio	
11,29,10.96,30.59,21.698861,111.630831,quente	
11,29,14.76,33.46,23.310377,86.499863,alerta	
11,29,-0.24,29.45,34.560967,134.269334,moderado	
11,30,-1.58,27.63,36.171259,139.232440,moderado	
11,29,11.85,35.56,26.520220,80.601106,quente	
11,29,-26.02,21.68,57.048927,60.489710,frio	
11,29,14.55,36.13,23.311227,79.510830,quente	
11,29,19.92,26.80,5.629222,9.689004,quente	
11,29,22.39,30.22,8.840461,77.030305,alerta	
11,28,21.89,30.24,7.229783,5.680677,alerta	
11,29,9.87,30.22,21.698009,109.898798,quente	
11,29,-6.78,23.29,45.809988,5.771038,frio	
11,29,23.25,29.17,2.410713,102.050816,alerta	
11,29,-9.23,23.15,49.032026,9.799443,frio	
11,29,-20.24,25.67,53.840341,39.550465,frio	
11,29,14.06,37.56,26.520372,73.429585,alerta	
11,29,-9.37,23.25,42.588653,141.819972,frio	
11,29,20.40,33.99,15.269529,77.498978,alerta	
11,29,14.95,31.14,23.309728,89.999745,alerta	
11,29,11.10,38.00,24.920015,46.108576,alerta	
11,29,21.60,30.63,18.479545,72.681407,alerta	
11,30,19.63,30.35,13.659073,76.789173,quente	
11,29,-5.03,25.50,45.808878,12.689245,moderado	
11,29,-26.00,23.98,47.420783,131.450752,frio	
11,29,15.99,35.70,21.699151,77.020983,alerta	
11,28,-0.44,31.66,31.348950,120.629074,moderado	
11,29,-5.32,26.23,37.780941,122.031044,moderado	
11,29,-23.81,23.45,55.451145,51.020265,frio	
11,29,-3.30,30.11,32.948296,112.021529,moderado	
11,29,8.25,30.54,31.350434,20.729544,moderado	
11,29,23.06,30.04,13.659734,123.029493,alerta	
11,30,6.32,23.97,23.309272,103.979812,moderado	
11,29,9.14,30.34,29.741836,31.381325,quente	
11,29,8.84,36.65,31.348374,73.510162,quente	
11,29,0.82,27.38,40.990468,14.908312,moderado	
11,29,9.54,26.40,28.130432,95.450459,moderado	
11,29,19.27,32.76,13.660250,78.439414,alerta	
11,29,22.45,30.13,8.839479,77.029321,alerta	
11,28,-8.95,22.42,53.841100,9.549890,frio	
11,30,-0.55,30.91,31.349542,120.630723,moderado	
11,29,15.65,33.01,23.311580,88.248981,alerta	
11,29,-17.71,22.62,53.841775,28.640078,frio	
11,29,9.62,36.15,31.350624,73.510934,quente	
11,30,0.11,26.63,44.201325,8.940086,moderado	
11,29,-1.88,27.60,36.168799,139.228024,moderado	
11,29,-10.15,20.61,55.450925,19.839626,frio	
11,28,10.43,30.60,23.308135,116.208751,quente	
11,29,-1.66,30.76,31.347812,118.740967,moderado	
11,29,-19.48,24.68,55.449403,36.850609,frio	
11,29,0.96,29.35,34.560566,134.268560,moderado	
11,29,-20.14,25.77,53.840800,39.549551,frio	
11,29,0.12,23.70,26.520974,105.669650,moderado	
11,29,9.93,34.67,29.739964,77.538953,quente	
11,29,6.53,27.63,39.378889,2.080356,moderado	
11,30,-2.14,27.90,36.170996,139.229713,moderado	
11,29,17.22,32.81,21.700954,70.101362,alerta	
11,29,11.58,36.71,28.130042,77.269512,quente	
11,29,0.76,26.52,28.128749,104.548881,moderado	
11,30,15.65,32.81,23.311086,88.250864,alerta	
11,30,20.28,26.81,5.629016,9.688795,quente	
11,29,14.09,31.72,18.481280,106.481556,quente	
11,29,9.70,36.65,31.351074,73.509015,quente	
11,29,2.13,27.84,40.991274,19.170186,moderado	
11,29,10.67,29.70,24.919925,120.589468,quente	
11,28,8.01,29.48,24.920450,117.039600,moderado	
11,28,-1.66,27.60,36.170399,139.230416,moderado	
11,28,-8.32,23.12,52.239995,7.879075,frio	
11,29,23.26,30.69,5.630486,6.457773,alerta	
11,29,-11.86,22.60,50.630151,19.009154,frio	
11,28,-11.82,22.65,49.029986,17.139572,frio	
11,29,-11.43,26.54,40.991530,70.299945,moderado	
11,29,24.20,30.32,10.448559,118.638920,alerta	
11,29,-1.77,27.60,36.170477,139.231442,moderado	
11,30,3.75,28.92,34.560350,138.160373,moderado	
11,29,17.22,32.11,21.700046,70.100120,alerta	
11,29,0.88,29.89,37.779061,28.470228,moderado	
11,29,11.53,37.24,28.131215,77.269065,alerta	
11,29,8.48,29.47,34.561594,11.679776,moderado	
11,29,-3.52,25.32,44.200396,11.179322,moderado	
11,28,3.62,28.16,34.560665,138.159629,moderado	
11,29,5.83,39.66,31.350508,49.010313,quente	
11,29,-1.22,32.28,32.950211,58.400082,moderado	
11,30,-7.18,24.05,49.029751,7.349582,frio	
11,29,0.14,31.40,28.130822,113.638773,moderado	
11,29,9.84,36.05,31.349360,73.510095,quente	
11,29,-20.21,25.15,52.241406,42.041000,frio	
11,29,-7.92,22.61,50.629644,6.340525,frio	
11,29,-6.43,22.91,50.630427,6.340613,frio	
11,30,22.33,30.58,8.839727,77.029726,alerta	
11,29,22.34,30.50,15.267992,120.830705,alerta	
11,29,-6.01,21.52,50.629618,3.800145,frio	
11,29,-12.41,27.20,44.200495,44.720289,frio	
11,29,12.75,29.81,24.920720,122.360139,quente	
11,29,-11.65,22.36,45.811866,24.229754,frio	
11,29,-8.45,21.72,53.840527,9.550230,frio	
11,29,-24.39,24.13,45.810043,130.379982,frio	
11,29,-1.44,27.30,36.169633,139.230788,moderado	
11,29,23.87,29.62,0.799106,103.660166,alerta	
11,29,6.14,30.60,36.169476,35.800452,moderado	
11,29,17.32,32.47,21.701329,70.099994,alerta	
11,29,-9.68,24.43,47.420950,17.760769,frio	
11,29,18.64,35.62,18.480053,77.749548,alerta	
11,29,3.27,28.02,37.780373,14.239322,moderado	
11,29,-5.76,25.41,37.780397,32.540129,moderado	
11,29,-15.99,23.85,50.630611,29.149951,frio	
11,29,11.61,35.51,28.131853,79.088996,quente	
11,29,-6.55,29.65,37.778758,115.929029,moderado	
11,28,-2.37,33.00,37.778002,38.639752,moderado	
11,29,-6.09,21.16,52.239965,5.259734,frio	
11,29,1.05,29.03,34.561357,134.269384,moderado	
11,29,-5.29,28.72,36.170082,117.349502,moderado	
11,29,10.25,36.67,29.736838,73.849835,alerta	
11,29,-4.58,29.05,34.559703,112.859826,moderado	
11,29,-1.14,28.15,37.779318,138.309926,moderado	
11,29,-22.42,22.44,42.590304,128.729164,frio	
11,29,20.58,35.28,15.271297,79.169753,alerta	
11,29,22.69,32.44,7.229380,7.299522,alerta	
11,29,-9.33,29.03,39.379185,116.531036,moderado	
11,28,22.38,31.72,8.839328,7.300429,alerta	
11,29,-3.40,27.34,36.170367,137.239033,moderado	
11,29,5.42,21.52,24.918756,102.859634,moderado	
11,29,22.00,30.60,7.228439,4.050673,alerta	
11,29,12.84,37.29,24.919481,81.580529,alerta	
11,29,10.26,37.73,29.739897,72.001256,alerta	
11,29,-21.82,27.58,50.629917,44.370025,frio	
11,29,-6.76,29.56,36.169595,45.748687,moderado	
11,29,-1.76,31.36,31.349778,118.739109,moderado	
11,29,-30.70,19.55,55.448119,96.379659,frio	
11,29,0.92,29.35,34.561755,134.271729,moderado	
11,30,10.66,30.45,21.699160,111.629843,quente	
11,28,-19.17,27.28,50.629853,44.369055,frio	
11,28,13.23,35.34,24.919443,85.119954,alerta	
11,29,-5.76,25.61,37.780009,122.030624,moderado	
11,29,22.96,31.36,7.230816,2.430381,alerta	
11,28,20.08,34.90,12.049298,11.510945,alerta	
11,29,-25.70,22.99,44.199806,129.690487,frio	
11,29,2.83,26.98,40.989840,19.171425,moderado	
11,29,22.34,31.34,8.841050,4.049079,alerta	
11,29,11.53,36.59,28.130140,77.269698,alerta	
11,29,16.54,35.52,23.310067,72.519786,alerta	
11,29,13.56,33.46,24.920402,86.901435,alerta	
11,30,-1.24,27.08,36.169993,139.228580,moderado	
11,29,-27.99,26.33,47.420767,124.340136,frio	
11,30,3.85,30.45,29.739905,105.229128,moderado	
11,29,-8.32,21.23,52.237827,7.881006,frio	
11,29,-5.25,23.14,44.199370,6.709783,frio	
11,29,13.18,36.78,26.519532,75.218387,alerta	
11,30,-6.40,21.52,50.629978,6.339112,frio	
11,29,22.57,30.30,7.230461,5.680090,alerta	
11,29,-18.64,30.21,47.420475,50.918228,frio	
11,29,-8.03,24.28,42.589379,21.820239,frio	
11,29,13.02,35.05,24.920574,69.159755,alerta	
11,29,22.39,30.43,15.269827,120.828273,alerta	
11,29,-0.30,30.26,29.739505,116.310659,moderado	
11,29,-25.39,26.71,45.809058,125.771487,frio	
11,29,-27.27,24.40,45.811804,130.379111,frio	
11,29,21.82,32.21,12.050016,78.900672,alerta	
11,30,-9.12,26.43,44.198813,26.830594,moderado	
11,29,-27.60,26.13,47.418759,124.340839,frio	
11,29,-7.62,24.10,45.810161,10.379641,frio	
11,29,-14.02,23.30,50.629023,21.548222,frio	
11,29,23.60,30.96,10.450176,76.091339,alerta	
11,29,20.03,30.67,13.660235,76.790626,quente	
11,29,9.97,29.11,21.700424,106.441449,quente	
11,29,-2.69,23.19,45.807702,1.149156,moderado	
11,29,22.58,30.85,15.268470,120.832136,alerta	
11,30,-9.27,23.35,49.028290,9.800357,frio	
11,29,-20.42,24.38,57.049102,36.889205,frio	
11,30,19.55,35.07,13.659542,32.199668,alerta	
11,29,21.90,31.01,7.228589,4.050567,alerta	
11,29,6.56,34.68,28.130389,53.638790,quente	
11,29,-7.30,24.77,45.809211,14.999237,frio	
11,29,-21.96,21.65,58.660726,40.000587,frio	
11,28,18.43,29.84,20.090570,92.129402,alerta	
11,29,10.47,29.59,24.919537,120.591140,quente	
11,29,-8.22,22.78,52.241712,7.879879,frio	
11,29,9.88,30.62,23.309709,116.209472,quente	
11,30,22.35,34.64,13.660827,80.091554,alerta	
11,28,14.75,33.88,23.309598,86.500725,alerta	
11,29,11.71,35.82,26.518476,80.600986,quente	
11,30,-9.79,22.65,39.381212,37.460652,frio	
11,29,22.81,30.07,7.230065,99.729292,alerta	
11,29,-11.24,26.26,45.809731,28.849762,moderado	
11,29,21.21,34.97,15.271457,80.830166,alerta	
11,28,0.15,30.89,31.349490,120.628937,moderado	
11,29,-8.74,24.15,49.029872,7.349899,frio	
11,29,0.47,28.99,34.559729,134.270771,moderado	
11,30,17.98,34.70,18.479146,76.061537,alerta	
11,29,-15.50,27.92,47.419466,39.078612,frio	
11,29,1.19,30.25,26.520005,112.840436,moderado	
11,29,6.35,29.40,36.169658,35.800256,moderado	
11,30,7.46,29.96,34.561414,33.079800,moderado	
11,29,1.58,29.49,34.560547,132.319441,moderado	
11,29,-20.00,23.81,55.450889,39.689435,frio	
11,29,-26.79,25.62,50.630334,59.580113,frio	
11,29,24.00,30.15,10.448873,123.551173,alerta	
11,29,23.14,31.44,10.450139,76.088949,alerta	
11,29,20.88,35.36,15.270787,79.171087,alerta	
11,29,15.05,31.08,23.309835,90.000261,alerta	
11,29,21.80,30.35,7.228418,4.050824,alerta	
11,29,9.91,36.45,29.740460,73.849351,quente	
11,29,-14.88,23.40,49.028536,29.389184,frio	
11,29,1.33,32.06,36.170110,37.791193,moderado	
11,29,-14.23,23.49,49.029507,29.389762,frio	
11,29,1.59,29.31,39.378574,27.048559,moderado	
11,29,-12.68,26.12,37.779937,111.859965,frio	
11,29,21.88,27.15,2.409550,98.841198,quente	
11,29,19.04,31.28,18.479071,94.650369,alerta	
11,30,-8.56,25.66,36.169079,113.369344,moderado	
11,29,-1.44,27.80,36.169131,139.230891,moderado	
11,29,1.14,28.43,34.560407,136.218741,moderado	
11,29,-1.34,27.39,36.170029,139.230873,moderado	
11,29,-26.99,20.43,53.838583,58.639658,frio	
11,29,-28.75,18.46,52.241414,105.109108,frio	
11,29,-14.63,28.45,45.809919,47.309936,frio	
11,29,9.49,30.22,23.308429,116.209194,quente	
11,29,20.16,34.62,13.662332,33.850083,alerta	
11,29,10.09,29.49,24.920015,120.590300,quente	
11,29,-2.53,31.96,32.949075,48.831057,moderado	
11,30,17.72,28.20,8.838752,44.590600,quente	
11,29,-8.32,22.52,52.241815,7.881335,frio	
11,29,-15.08,21.34,55.450937,22.680221,frio	
11,29,23.16,30.31,5.630111,6.458349,alerta	
11,29,-7.83,24.28,42.590097,21.821450,frio	
11,29,-1.78,27.38,36.170228,139.229724,moderado	
11,29,-10.94,20.98,50.629886,11.409314,frio	
11,29,-2.64,30.96,32.950627,117.771355,moderado	
11,29,-10.99,26.56,45.808905,28.850248,frio	
11,28,21.55,31.10,18.478793,72.678344,alerta	
11,29,-11.52,22.54,49.029986,17.139685,frio	
11,29,-3.48,29.71,34.561008,116.759972,moderado	
11,29,22.57,30.67,12.050613,105.209283,alerta	
11,29,24.16,30.54,10.448560,118.641332,alerta	
11,29,-8.22,22.72,52.241358,7.880248,frio	
11,29,-19.07,22.28,55.450712,31.178712,frio	
11,30,-14.63,22.33,53.840303,20.449620,frio	
11,28,-28.68,21.68,57.051450,84.098867,frio	
11,29,9.65,37.02,29.739335,73.850204,quente	
11,29,-7.10,22.21,50.631518,6.340155,frio	
11,29,22.20,30.69,7.229818,4.050018,alerta	
11,29,14.05,33.49,23.310456,86.499301,alerta	
11,29,-5.38,24.44,42.589707,19.640878,moderado	
11,29,-7.70,21.10,57.049113,10.330785,frio	
11,29,-8.32,22.52,52.240594,7.879543,frio	
